 11 5212.665933 8.974E-30 7.178E-02.03180.235 3685.41880.36-.024600          1 1 0          0 0 0 13 10  4       14  9  5      332230807294713152    27.0   29.0
 11 5212.678012 2.692E-29 7.177E-02.03170.235 3685.40690.36-.024580          1 1 0          0 0 0 13 10  3       14  9  6      434233807294713152    81.0   87.0
 11 5212.772692 2.777E-29 1.044E-05.05970.333 1789.04280.660.000080          0 1 1          0 0 0  9  6  4        8  8  1      434233807294713152    57.0   51.0
 11 5212.772971 1.389E-30 1.219E-03.06270.281 3441.03950.580.000490          0 2 1          0 1 0 12  1 11       11  3  8      432230807294713152    75.0   69.0
 11 5212.901707 9.292E-30 1.048E-05.05990.333 1789.04280.660.000180          0 1 1          0 0 0  9  6  3        8  8  0      432230807294713152    19.0   17.0
 11 5212.918417 1.901E-29 3.624E+01.10610.480 4690.57990.760.002760          0 4 1          0 3 0  2  0  2        1  0  1      334233807294713152    15.0    9.0
 11 5212.971928 1.414E-27 1.129E-02.04840.250 2248.06450.540.003750          0 3 0          0 0 0 12  6  6       13  3 11      464223803360713049    25.0   27.0
 11 5212.982137 1.796E-28 1.982E-03.07170.391 2406.14300.66-.002260          1 2 0          0 1 0  6  4  3        5  5  0      434253807294713152    39.0   33.0
 11 5213.157521 1.020E-30 7.258E+00.03450.333 5213.26930.35-.012130          1 1 1          1 0 0  8  7  1        8  7  2      332230807294713152    51.0   51.0
 11 5213.281717 2.002E-30 1.380E+00.05620.371 4677.87630.56-.007630          0 1 2          1 0 0  6  5  2        6  6  1      332230807294713152    39.0   39.0
 11 5213.467332 6.190E-29 2.050E-03.07380.391 2406.14080.68-.001110          1 2 0          0 1 0  6  4  2        5  5  1      434253807294713152    13.0   11.0
 11 5213.562533 2.674E-24 1.293E+01.08900.434 1813.78760.72-.009000          0 2 1          0 1 0  2  2  1        3  2  2      465520307277713138     5.0    7.0
 11 5213.595202 1.178E-28 1.998E-02.08320.333 2771.69000.72-.021750          2 0 0          0 1 0  7  3  5        8  4  4      734253807294713152    15.0   17.0
 11 5213.624720 4.208E-29 3.002E-02.06990.281 3136.41250.63-.006660          1 2 0          0 1 0 10  3  7       11  2 10      434233807294713152    21.0   23.0
 11 5213.673646 5.047E-29 5.243E-03.08680.333 2670.78960.72-.015570          2 0 0          0 1 0  7  2  6        8  3  5      434223807294713152    15.0   17.0
 11 5213.800838 1.115E-30 8.154E-03.03430.250 3877.08860.30-.019710          2 0 0          0 1 0 12  3 10       13  2 11      432230807294713152    75.0   81.0
 11 5213.838560 1.165E-30 7.441E-02.07470.352 4188.39430.68-.013840          1 3 0          0 2 0  6  5  2        7  4  3      432230807294713152    39.0   45.0
 11 5213.903665 1.688E-28 4.683E-03.06440.371 2399.16540.61-.006010          0 4 0          0 1 0  7  5  3        6  4  2      434233807294713152    15.0   13.0
 11 5213.930594 1.746E-29 1.889E-01.04990.265 3940.51940.45-.019910          1 0 1          0 1 0 11  5  7       12  5  8      434233807294713152    69.0   75.0
 11 5214.020325 1.655E-28 6.221E+00.10180.456 3725.94200.750.002910          1 1 1          1 0 0  3  0  3        2  0  2      434233807294713152     7.0    5.0
 11 5214.203998 3.947E-30 2.713E-01.07680.391 3977.45640.61-.004320          2 1 0          1 0 0  6  0  6        5  1  5      432230807294713152    13.0   11.0
 11 5214.343300 1.188E-30 1.614E+00.05690.352 4846.77590.54-.015460          0 1 2          1 0 0  7  5  2        7  6  1      332230807294713152    45.0   45.0
 11 5214.433540 2.414E-25 8.627E-04.07980.352  782.40980.710.003650          0 3 0          0 0 0  7  5  2        7  2  5      464623803360713049    45.0   45.0
 11 5214.485546 5.654E-28 6.290E-03.08500.352 2462.87520.72-.012190          1 2 0          0 1 0  8  2  7        7  3  4      434223807294713152    51.0   45.0
 11 5214.552379 8.121E-30 4.476E-08.06460.315  920.16840.600.000000          1 1 0          0 0 0  9  0  9        9  0  9     q4322308079917122 0    57.0   57.0
 11 5214.637738 2.704E-30 4.472E-08.06460.315  920.21000.600.000000          1 1 0          0 0 0  9  1  9        9  1  9     q4322308079917122 0    19.0   19.0
 11 5214.863019 8.136E-30 5.484E-01.07850.371 4199.39090.650.003720          2 1 0          1 0 0  6  3  4        6  2  5      432230807294713152    39.0   39.0
 11 5214.997806 1.405E-30 1.428E+00.09110.352 4586.68320.74-.014530          2 1 0          0 0 1  8  3  5        7  3  4      332230807294713152    17.0   15.0
 11 5214.997929 4.314E-28 3.976E-03.06050.371 2398.38140.57-.004510          0 4 0          0 1 0  7  5  2        6  4  3      434223807294713152    45.0   39.0
 11 5215.071572 2.102E-24 7.350E-01.06210.281 1813.22340.560.006770          0 1 1          0 0 0 11  3  9       11  3  8      465520307294713152    69.0   69.0
 11 5215.128492 3.017E-28 3.521E-01.09530.434 3289.24250.730.002760          1 3 0          0 2 0  4  1  4        3  0  3      434223807294713152    27.0   21.0
 11 5215.190800 2.330E-28 3.487E-01.08710.412 3381.70420.69-.003360          1 3 0          0 2 0  5  0  5        4  1  4      434233807294713152    33.0   27.0
 11 5215.235807 1.951E-30 5.437E-01.06950.371 4491.36970.63-.014750          1 1 1          0 0 1  6  5  1        6  4  2      432230807294713152    39.0   39.0
 11 5215.290609 1.125E-24 2.011E-03.05880.391  610.34120.56-.005220          0 3 0          0 0 0  6  5  2        5  4  1      444623803360713049    39.0   33.0
 11 5215.308745 1.653E-28 1.001E-03.07080.333 2337.66670.640.001540          0 4 0          0 1 0  8  4  5        8  1  8      534233807294713152    51.0   51.0
 11 5215.534044 3.716E-25 1.990E-03.05720.391  610.11440.54-.004610          0 3 0          0 0 0  6  5  1        5  4  2      444523803360713049    13.0   11.0
 11 5215.605060 6.264E-24 2.113E+01.09800.434 1739.48370.74-.006690          0 2 1          0 1 0  2  1  2        3  1  3      464823307294713152     5.0    7.0
 11 5215.666669 1.214E-29 2.854E+00.09220.391 4195.97090.73-.006990          0 1 2          0 0 1  5  2  4        5  2  3      334233807294713152    11.0   11.0
 11 5215.778004 3.865E-23 3.142E-01.08320.398  661.54890.72-.005350          1 1 0          0 0 0  5  4  2        6  3  3      466520307267623136    11.0   13.0
 11 5215.952036 7.182E-30 4.774E-02.08940.391 3722.73100.72-.013370          0 3 1          0 2 0  6  1  5        5  3  2      432230807294713152    39.0   33.0
 11 5216.015488 7.085E-30 4.754E-09.09400.434  212.15640.730.000000          0 1 1          0 0 0  2  1  1        3  2  1     q5222308079917122 0    15.0   21.0
 11 5216.027475 3.482E-22 1.706E-01.10000.456   42.37170.77-.010000          1 1 0          0 0 0  1  0  1        1  1  0      468520307277733138     9.0    9.0
 11 5216.059952 2.395E-27 2.658E-02.08810.352 2181.08980.71-.002130          1 2 0          0 1 0  6  2  4        7  1  7      434223807294713152    13.0   15.0
 11 5216.076858 1.321E-29 2.985E-04.09270.391 2251.69520.73-.018430          2 0 0          0 1 0  4  1  3        5  4  2      434253807294713152     9.0   11.0
 11 5216.315523 4.827E-29 3.120E-08.08330.391  325.34790.690.000000          1 1 0          0 0 0  4  2  3        5  0  5     q4322308079917122 0    27.0   33.0
 11 5216.332756 1.429E-29 3.259E-01.07760.391 3976.30810.620.000020          2 1 0          1 0 0  6  1  6        5  0  5      434233807294713152    39.0   33.0
 11 5216.657653 1.046E-30 3.903E+01.06730.391 5464.33230.58-.010250          0 4 1          0 3 0  5  4  2        5  4  1      332230807294713152    33.0   33.0
 11 5216.832272 1.699E-29 1.196E-01.04990.281 3833.14430.50-.023780          1 2 0          0 1 0 10  7  4       11  6  5      434233807294713152    63.0   69.0
 11 5217.035565 4.975E-29 2.010E-02.07910.298 3224.54650.69-.010070          2 0 0          0 1 0  9  3  6       10  4  7      734223807294713152    57.0   63.0
 11 5217.182934 1.403E-21 4.232E+00.08600.410  416.20870.68-.004680          0 1 1          0 0 0  4  2  3        5  2  4      465520307294733152     9.0   11.0
 11 5217.347260 4.845E-27 1.402E-02.08710.391 2130.49420.71-.011260          1 2 0          0 1 0  6  2  5        5  3  2      434223807294713152    39.0   33.0
 11 5217.373282 2.358E-30 5.941E+01.06450.412 5342.18720.58-.007440          0 4 1          0 3 0  4  4  0        4  4  1      332230807294713152    27.0   27.0
 11 5217.469023 1.264E-30 1.571E-01.08890.371 4290.75700.720.005110          0 1 2          0 0 1  5  3  2        6  1  5      332230807294713152    33.0   39.0
 11 5217.629170 9.069E-24 1.697E-01.06650.333 1122.70850.60-.011530          1 1 0          0 0 0  7  5  2        8  4  5      464423307294713152    45.0   51.0
 11 5217.662262 7.087E-27 1.315E-03.06230.298 1437.96860.600.007840          0 3 0          0 0 0 10  5  5       10  2  8      464223803360713049    21.0   21.0
 11 5217.667418 1.143E-22 2.804E+00.05800.246  888.63270.57-.019300          0 1 1          0 0 0  5  5  0        6  5  1      464323807294733152    11.0   13.0
 11 5217.698009 3.428E-22 2.803E+00.05400.243  888.59880.56-.018000          0 1 1          0 0 0  5  5  1        6  5  2      466420307277733138    33.0   39.0
